S V(S) theta
4.573472123801968436e+00 1.239271118543849720e-01 5.000000000000000000e-01
4.574605593001068726e+00 1.238777840215497944e-01 5.000000000000000000e-01
4.575738891793048602e+00 1.238284783003332362e-01 5.000000000000000000e-01
4.576872020114770123e+00 1.237791946882997457e-01 5.000000000000000000e-01
4.578004977903098904e+00 1.237299331830184618e-01 5.000000000000000000e-01
4.579137765094896118e+00 1.236806937820632418e-01 5.000000000000000000e-01
4.580270381627024712e+00 1.236314764830124535e-01 5.000000000000000000e-01
4.581402827436349412e+00 1.235822812834491136e-01 5.000000000000000000e-01
4.582535102459733167e+00 1.235331081809608877e-01 5.000000000000000000e-01
4.583667206634178370e+00 1.234839571731277952e-01 5.000000000000000000e-01
4.584799139897717701e+00 1.234348282574425221e-01 5.000000000000000000e-01
4.585930902188835034e+00 1.233857214313611173e-01 5.000000000000000000e-01
4.587062493446018685e+00 1.233366366923441260e-01 5.000000000000000000e-01
4.588193913607756969e+00 1.232875740378569507e-01 5.000000000000000000e-01
4.589325162612537312e+00 1.232385334653697956e-01 5.000000000000000000e-01
4.590456240398845367e+00 1.231895149723576527e-01 5.000000000000000000e-01
4.591587146905173000e+00 1.231405185563002463e-01 5.000000000000000000e-01
4.592717882070004087e+00 1.230915442146823108e-01 5.000000000000000000e-01
4.593848445831828720e+00 1.230425919449931599e-01 5.000000000000000000e-01
4.594978838129269327e+00 1.229936617447149189e-01 5.000000000000000000e-01
4.596109058901972411e+00 1.229447536112423384e-01 5.000000000000000000e-01
4.597239108090036552e+00 1.228958675419330043e-01 5.000000000000000000e-01
4.598368985633565664e+00 1.228470035341492766e-01 5.000000000000000000e-01
4.599498691472660994e+00 1.227981615852584696e-01 5.000000000000000000e-01
4.600628225547426453e+00 1.227493416926328518e-01 5.000000000000000000e-01
4.601757587797965066e+00 1.227005438536496601e-01 5.000000000000000000e-01
4.602886778164380743e+00 1.226517680656911136e-01 5.000000000000000000e-01
4.604015796586772957e+00 1.226030143261445382e-01 5.000000000000000000e-01
4.605144643005246508e+00 1.225542826324020340e-01 5.000000000000000000e-01
4.606273317360039421e+00 1.225055729818487482e-01 5.000000000000000000e-01
4.607401819592396031e+00 1.224568853717826755e-01 5.000000000000000000e-01
4.608530149644024299e+00 1.224082197994640492e-01 5.000000000000000000e-01
4.609658307456630411e+00 1.223595762621580013e-01 5.000000000000000000e-01
4.610786292971924993e+00 1.223109547571347572e-01 5.000000000000000000e-01
4.611914106131614233e+00 1.222623552816697740e-01 5.000000000000000000e-01
4.613041746877407867e+00 1.222137778330436853e-01 5.000000000000000000e-01
4.614169215151013859e+00 1.221652224085421207e-01 5.000000000000000000e-01
4.615296510894141058e+00 1.221166890054559695e-01 5.000000000000000000e-01
4.616423634048497426e+00 1.220681776210812558e-01 5.000000000000000000e-01
4.617550584555920601e+00 1.220196882527072729e-01 5.000000000000000000e-01
4.618677362359253635e+00 1.219712208975361895e-01 5.000000000000000000e-01
4.619803967401795219e+00 1.219227755527319129e-01 5.000000000000000000e-01
4.620930399626851148e+00 1.218743522154634579e-01 5.000000000000000000e-01
4.622056658977725441e+00 1.218259508829050847e-01 5.000000000000000000e-01
4.623182745397723004e+00 1.217775715522364105e-01 5.000000000000000000e-01
4.624308658830145191e+00 1.217292142206424510e-01 5.000000000000000000e-01
4.625434399218300463e+00 1.216808788853132872e-01 5.000000000000000000e-01
4.626559966505488397e+00 1.216325655434446484e-01 5.000000000000000000e-01
4.627685360635016565e+00 1.215842741922372322e-01 5.000000000000000000e-01
4.628810581550315995e+00 1.215360048288856160e-01 5.000000000000000000e-01
4.629935629195809810e+00 1.214877574504971414e-01 5.000000000000000000e-01
4.631060503516385651e+00 1.214395320541405421e-01 5.000000000000000000e-01
4.632185204456933825e+00 1.213913286368896449e-01 5.000000000000000000e-01
4.633309731962344635e+00 1.213431471958239111e-01 5.000000000000000000e-01
4.634434085977507500e+00 1.212949877280281447e-01 5.000000000000000000e-01
4.635558266447314502e+00 1.212468502305926732e-01 5.000000000000000000e-01
4.636682273316653280e+00 1.211987347006133198e-01 5.000000000000000000e-01
4.637806106530415917e+00 1.211506411351912782e-01 5.000000000000000000e-01
4.638929766033491831e+00 1.211025695314333350e-01 5.000000000000000000e-01
4.640053251770895670e+00 1.210545198864401567e-01 5.000000000000000000e-01
4.641176563688624412e+00 1.210064921972254653e-01 5.000000000000000000e-01
4.642299701733142214e+00 1.209584864607637228e-01 5.000000000000000000e-01
4.643422665850916786e+00 1.209105026740347616e-01 5.000000000000000000e-01
4.644545455988411398e+00 1.208625408340241458e-01 5.000000000000000000e-01
4.645668072092093759e+00 1.208146009377229629e-01 5.000000000000000000e-01
4.646790514108428916e+00 1.207666829821280180e-01 5.000000000000000000e-01
4.647912781983886354e+00 1.207187869642415701e-01 5.000000000000000000e-01
4.649034875664928457e+00 1.206709128810717485e-01 5.000000000000000000e-01
4.650156795098022933e+00 1.206230607296321228e-01 5.000000000000000000e-01
4.651278540229757397e+00 1.205752305069306696e-01 5.000000000000000000e-01
4.652400111007693795e+00 1.205274222098883102e-01 5.000000000000000000e-01
4.653521507379860367e+00 1.204796358353865116e-01 5.000000000000000000e-01
4.654642729294288905e+00 1.204318713803121388e-01 5.000000000000000000e-01
4.655763776699012091e+00 1.203841288415578165e-01 5.000000000000000000e-01
4.656884649542063492e+00 1.203364082160219284e-01 5.000000000000000000e-01
4.658005347771473126e+00 1.202887095006088258e-01 5.000000000000000000e-01
4.659125871335274560e+00 1.202410326922283418e-01 5.000000000000000000e-01
4.660246220181498700e+00 1.201933777877963877e-01 5.000000000000000000e-01
4.661366394258180001e+00 1.201457447842343984e-01 5.000000000000000000e-01
4.662486393513467497e+00 1.200981336784586601e-01 5.000000000000000000e-01
4.663606217896474782e+00 1.200505444672985700e-01 5.000000000000000000e-01
4.664725867356788847e+00 1.200029771475433771e-01 5.000000000000000000e-01
4.665845341843995797e+00 1.199554317159880479e-01 5.000000000000000000e-01
4.666964641307686179e+00 1.199079081694333221e-01 5.000000000000000000e-01
4.668083765697445209e+00 1.198604065046860873e-01 5.000000000000000000e-01
4.669202714962861656e+00 1.198129267185590319e-01 5.000000000000000000e-01
4.670321489053524289e+00 1.197654688078707841e-01 5.000000000000000000e-01
4.671440087919020101e+00 1.197180327694459812e-01 5.000000000000000000e-01
4.672558511508937862e+00 1.196706186001149780e-01 5.000000000000000000e-01
4.673676759772980027e+00 1.196232262967033555e-01 5.000000000000000000e-01
4.674794832661804733e+00 1.195758558559499168e-01 5.000000000000000000e-01
4.675912730126541739e+00 1.195285072745529698e-01 5.000000000000000000e-01
4.677030452118326131e+00 1.194811805492164009e-01 5.000000000000000000e-01
4.678147998588290335e+00 1.194338756766503556e-01 5.000000000000000000e-01
4.679265369487567661e+00 1.193865926535709887e-01 5.000000000000000000e-01
4.680382564767291420e+00 1.193393314767005331e-01 5.000000000000000000e-01
4.681499584378594925e+00 1.192920921427673697e-01 5.000000000000000000e-01
4.682616428272611486e+00 1.192448746485058053e-01 5.000000000000000000e-01
4.683733096400475304e+00 1.191976789906562667e-01 5.000000000000000000e-01
4.684849588713430713e+00 1.191505051659546427e-01 5.000000000000000000e-01
4.685965905163669731e+00 1.191033531710501275e-01 5.000000000000000000e-01
4.687082045703856892e+00 1.190562230025510454e-01 5.000000000000000000e-01
4.688198010286663830e+00 1.190091146570713410e-01 5.000000000000000000e-01
4.689313798864753302e+00 1.189620281312316064e-01 5.000000000000000000e-01
4.690429411390797831e+00 1.189149634216582763e-01 5.000000000000000000e-01
4.691544847817461950e+00 1.188679205249842524e-01 5.000000000000000000e-01
4.692660108097419958e+00 1.188208994378483485e-01 5.000000000000000000e-01
4.693775192183334610e+00 1.187739001568960118e-01 5.000000000000000000e-01
4.694890100027876656e+00 1.187269226787785598e-01 5.000000000000000000e-01
4.696004831583824313e+00 1.186799670001430357e-01 5.000000000000000000e-01
4.697119386804891050e+00 1.186330331175502878e-01 5.000000000000000000e-01
4.698233765645265514e+00 1.185861210275195726e-01 5.000000000000000000e-01
4.699347968059139902e+00 1.185392307265762668e-01 5.000000000000000000e-01
4.700461994000709076e+00 1.184923622112518948e-01 5.000000000000000000e-01
4.701575843424165235e+00 1.184455154780844899e-01 5.000000000000000000e-01
4.702689516283699689e+00 1.183986905236184689e-01 5.000000000000000000e-01
4.703803012533507300e+00 1.183518873444045494e-01 5.000000000000000000e-01
4.704916332127778489e+00 1.183051059369998464e-01 5.000000000000000000e-01
4.706029475020709896e+00 1.182583462979676786e-01 5.000000000000000000e-01
4.707142441166597635e+00 1.182116084238674369e-01 5.000000000000000000e-01
4.708255230520667745e+00 1.181648923111725535e-01 5.000000000000000000e-01
4.709367843038625878e+00 1.181181979563142859e-01 5.000000000000000000e-01
4.710480278676175914e+00 1.180715253557301503e-01 5.000000000000000000e-01
4.711592537389025281e+00 1.180248745058641580e-01 5.000000000000000000e-01
4.712704619132880524e+00 1.179782454031667593e-01 5.000000000000000000e-01
4.713816523863447294e+00 1.179316380440949552e-01 5.000000000000000000e-01
4.714928251536434800e+00 1.178850524251120607e-01 5.000000000000000000e-01
4.716039802107547807e+00 1.178384885426882051e-01 5.000000000000000000e-01
4.717151175532493745e+00 1.177919463932996930e-01 5.000000000000000000e-01
4.718262371767082186e+00 1.177454259734192488e-01 5.000000000000000000e-01
4.719373390768041077e+00 1.176989272794337904e-01 5.000000000000000000e-01
4.720484232492576204e+00 1.176524503076877282e-01 5.000000000000000000e-01
4.721594896897895133e+00 1.176059950545318977e-01 5.000000000000000000e-01
4.722705383941211643e+00 1.175595615163234353e-01 5.000000000000000000e-01
4.723815693579732411e+00 1.175131496894264160e-01 5.000000000000000000e-01
4.724925825770667664e+00 1.174667595702113959e-01 5.000000000000000000e-01
4.726035780471227632e+00 1.174203911550556062e-01 5.000000000000000000e-01
4.727145557638621653e+00 1.173740444403428146e-01 5.000000000000000000e-01
4.728255157230059957e+00 1.173277194224635056e-01 5.000000000000000000e-01
4.729364579202852248e+00 1.172814160978046388e-01 5.000000000000000000e-01
4.730473823515215948e+00 1.172351344626677838e-01 5.000000000000000000e-01
4.731582890125851648e+00 1.171888745133114612e-01 5.000000000000000000e-01
4.732691778993459053e+00 1.171426362460006448e-01 5.000000000000000000e-01
4.733800490076738754e+00 1.170964196570070670e-01 5.000000000000000000e-01
4.734909023334394895e+00 1.170502247426091630e-01 5.000000000000000000e-01
4.736017378725128069e+00 1.170040514990921543e-01 5.000000000000000000e-01
4.737125556207642418e+00 1.169578999227479515e-01 5.000000000000000000e-01
4.738233555740636760e+00 1.169117700098753349e-01 5.000000000000000000e-01
4.739341377282814349e+00 1.168656617567797318e-01 5.000000000000000000e-01
4.740449020792976143e+00 1.168195751597634197e-01 5.000000000000000000e-01
4.741556486230819267e+00 1.167735102150435494e-01 5.000000000000000000e-01
4.742663773556521356e+00 1.167274669187939595e-01 5.000000000000000000e-01
4.743770882730266258e+00 1.166814452671947611e-01 5.000000000000000000e-01
4.744877813712237824e+00 1.166354452564331012e-01 5.000000000000000000e-01
4.745984566462618126e+00 1.165894668827029274e-01 5.000000000000000000e-01
4.747091140941590126e+00 1.165435101422051117e-01 5.000000000000000000e-01
4.748197537109337674e+00 1.164975750311474378e-01 5.000000000000000000e-01
4.749303754926043730e+00 1.164516615457444060e-01 5.000000000000000000e-01
4.750409794351893034e+00 1.164057696822174970e-01 5.000000000000000000e-01
4.751515655347160916e+00 1.163598994367854161e-01 5.000000000000000000e-01
4.752621337873016216e+00 1.163140508055818950e-01 5.000000000000000000e-01
4.753726841891106503e+00 1.162682237846969224e-01 5.000000000000000000e-01
4.754832167363086448e+00 1.162224183702269126e-01 5.000000000000000000e-01
4.755937314250608061e+00 1.161766345582754545e-01 5.000000000000000000e-01
4.757042282515324239e+00 1.161308723449530345e-01 5.000000000000000000e-01
4.758147072118890542e+00 1.160851317263771054e-01 5.000000000000000000e-01
4.759251683022958090e+00 1.160394126986722535e-01 5.000000000000000000e-01
4.760356115189179782e+00 1.159937152579700037e-01 5.000000000000000000e-01
4.761460368579211178e+00 1.159480394004086951e-01 5.000000000000000000e-01
4.762564443154798433e+00 1.159023851221243906e-01 5.000000000000000000e-01
4.763668338878563446e+00 1.158567524191684850e-01 5.000000000000000000e-01
4.764772055713614840e+00 1.158111412875481999e-01 5.000000000000000000e-01
4.765875593623065676e+00 1.157655517232772518e-01 5.000000000000000000e-01
4.766978952570027239e+00 1.157199837223766292e-01 5.000000000000000000e-01
4.768082132517613481e+00 1.156744372808743426e-01 5.000000000000000000e-01
4.769185133428933909e+00 1.156289123948056191e-01 5.000000000000000000e-01
4.770287955267103364e+00 1.155834090602127079e-01 5.000000000000000000e-01
4.771390597995234018e+00 1.155379272731449775e-01 5.000000000000000000e-01
4.772493061576437157e+00 1.154924670296589850e-01 5.000000000000000000e-01
4.773595345973917325e+00 1.154470283258089147e-01 5.000000000000000000e-01
4.774697451151741490e+00 1.154016111575649622e-01 5.000000000000000000e-01
4.775799377074468666e+00 1.153562155208524564e-01 5.000000000000000000e-01
4.776901123706657870e+00 1.153108414116035541e-01 5.000000000000000000e-01
4.778002691012868119e+00 1.152654888257576143e-01 5.000000000000000000e-01
4.779104078957661095e+00 1.152201577592612131e-01 5.000000000000000000e-01
4.780205287505594924e+00 1.151748482080682534e-01 5.000000000000000000e-01
4.781306316621232178e+00 1.151295601681397163e-01 5.000000000000000000e-01
4.782407166269131871e+00 1.150842936354439655e-01 5.000000000000000000e-01
4.783507836413853909e+00 1.150390486059564427e-01 5.000000000000000000e-01
4.784608327020045238e+00 1.149938250756508129e-01 5.000000000000000000e-01
4.785708638053216113e+00 1.149486230404166837e-01 5.000000000000000000e-01
4.786808769479352854e+00 1.149034424960989065e-01 5.000000000000000000e-01
4.787908721264455103e+00 1.148582834385488277e-01 5.000000000000000000e-01
4.789008493374518949e+00 1.148131458636252322e-01 5.000000000000000000e-01
4.790108085775540481e+00 1.147680297671943295e-01 5.000000000000000000e-01
4.791207498433516676e+00 1.147229351451296286e-01 5.000000000000000000e-01
4.792306731314442736e+00 1.146778619933120080e-01 5.000000000000000000e-01
4.793405784384318302e+00 1.146328103076295346e-01 5.000000000000000000e-01
4.794504657609138576e+00 1.145877800839778110e-01 5.000000000000000000e-01
4.795603350954984911e+00 1.145427713182506912e-01 5.000000000000000000e-01
4.796701864388787762e+00 1.144977840062586100e-01 5.000000000000000000e-01
4.797800197877963413e+00 1.144528181437664827e-01 5.000000000000000000e-01
4.798898351389933481e+00 1.144078737265461637e-01 5.000000000000000000e-01
4.799996324892120469e+00 1.143629507503768211e-01 5.000000000000000000e-01
4.801094118351945106e+00 1.143180492110452556e-01 5.000000000000000000e-01
4.802191731736829894e+00 1.142731691043455816e-01 5.000000000000000000e-01
4.803289165014196449e+00 1.142283104260794352e-01 5.000000000000000000e-01
4.804386418151465499e+00 1.141834731720559326e-01 5.000000000000000000e-01
4.805483491116058659e+00 1.141386573380915592e-01 5.000000000000000000e-01
4.806580383875481921e+00 1.140938629200014126e-01 5.000000000000000000e-01
4.807677096398077943e+00 1.140490899135176706e-01 5.000000000000000000e-01
4.808773628652676990e+00 1.140043383143264921e-01 5.000000000000000000e-01
4.809869980608111106e+00 1.139596081181211140e-01 5.000000000000000000e-01
4.810966152233219439e+00 1.139148993206021837e-01 5.000000000000000000e-01
4.812062143496834921e+00 1.138702119174779398e-01 5.000000000000000000e-01
4.813157954367793145e+00 1.138255459044643370e-01 5.000000000000000000e-01
4.814253584814930598e+00 1.137809012772846573e-01 5.000000000000000000e-01
4.815349034807081985e+00 1.137362780316698851e-01 5.000000000000000000e-01
4.816444304313081126e+00 1.136916761633585682e-01 5.000000000000000000e-01
4.817539393301845330e+00 1.136470956680880190e-01 5.000000000000000000e-01
4.818634301743119686e+00 1.136025365415131022e-01 5.000000000000000000e-01
4.819729029607133342e+00 1.135579987792423445e-01 5.000000000000000000e-01
4.820823576864126103e+00 1.135134823768911699e-01 5.000000000000000000e-01
4.821917943484332447e+00 1.134689873300828433e-01 5.000000000000000000e-01
4.823012129437990403e+00 1.134245136344481097e-01 5.000000000000000000e-01
4.824106134695338888e+00 1.133800612856255274e-01 5.000000000000000000e-01
4.825199959226615043e+00 1.133356302792612041e-01 5.000000000000000000e-01
4.826293603002054233e+00 1.132912206110089914e-01 5.000000000000000000e-01
4.827387065991895376e+00 1.132468322765303181e-01 5.000000000000000000e-01
4.828480348166453773e+00 1.132024652714858637e-01 5.000000000000000000e-01
4.829573449496864512e+00 1.131581195914540539e-01 5.000000000000000000e-01
4.830666369954744965e+00 1.131137952319668238e-01 5.000000000000000000e-01
4.831759109511727601e+00 1.130694921885629367e-01 5.000000000000000000e-01
4.832851668139435120e+00 1.130252104567890520e-01 5.000000000000000000e-01
4.833944045809500878e+00 1.129809500321994620e-01 5.000000000000000000e-01
4.835036242493550240e+00 1.129367109103563555e-01 5.000000000000000000e-01
4.836128258163207683e+00 1.128924930868297760e-01 5.000000000000000000e-01
4.837220092790105674e+00 1.128482965571972335e-01 5.000000000000000000e-01
4.838311746345869579e+00 1.128041213170441759e-01 5.000000000000000000e-01
4.839403218802203810e+00 1.127599673619554543e-01 5.000000000000000000e-01
4.840494510131619244e+00 1.127158346874343187e-01 5.000000000000000000e-01
4.841585620307116145e+00 1.126717232889368203e-01 5.000000000000000000e-01
4.842676549301701883e+00 1.126276331619261717e-01 5.000000000000000000e-01
4.843767297088381163e+00 1.125835643018734122e-01 5.000000000000000000e-01
4.844857863640161355e+00 1.125395167042575612e-01 5.000000000000000000e-01
4.845948248930048052e+00 1.124954903645653398e-01 5.000000000000000000e-01
4.847038452931049513e+00 1.124514852782913660e-01 5.000000000000000000e-01
4.848128475616170441e+00 1.124075014409381956e-01 5.000000000000000000e-01
4.849218316958417319e+00 1.123635388480161423e-01 5.000000000000000000e-01
4.850307976930870346e+00 1.123195974950353254e-01 5.000000000000000000e-01
4.851397455507409084e+00 1.122756773774244987e-01 5.000000000000000000e-01
4.852486752662399816e+00 1.122317784905651206e-01 5.000000000000000000e-01
4.853575868370212376e+00 1.121879008298458241e-01 5.000000000000000000e-01
4.854664802605222818e+00 1.121440443906629864e-01 5.000000000000000000e-01
4.855753555341806305e+00 1.121002091684210750e-01 5.000000000000000000e-01
4.856842126554331784e+00 1.120563951585326484e-01 5.000000000000000000e-01
4.857930516217175310e+00 1.120126023564179674e-01 5.000000000000000000e-01
4.859018724304709380e+00 1.119688307575053970e-01 5.000000000000000000e-01
4.860106750791308272e+00 1.119250803572310465e-01 5.000000000000000000e-01
4.861194595651415540e+00 1.118813511510313302e-01 5.000000000000000000e-01
4.862282258860265216e+00 1.118376431342616995e-01 5.000000000000000000e-01
4.863369740393576279e+00 1.117939563022298799e-01 5.000000000000000000e-01
4.864457040227079254e+00 1.117502906502507165e-01 5.000000000000000000e-01
4.865544158336501113e+00 1.117066461736472005e-01 5.000000000000000000e-01
4.866631094697571491e+00 1.116630228677502751e-01 5.000000000000000000e-01
4.867717849286017362e+00 1.116194207278990158e-01 5.000000000000000000e-01
4.868804422077568361e+00 1.115758397494404225e-01 5.000000000000000000e-01
4.869890813047952349e+00 1.115322799277296828e-01 5.000000000000000000e-01
4.870977022172896298e+00 1.114887412581298948e-01 5.000000000000000000e-01
4.872063049428199122e+00 1.114452237360044479e-01 5.000000000000000000e-01
4.873148894790437780e+00 1.114017273566365041e-01 5.000000000000000000e-01
4.874234558236673287e+00 1.113582521152610971e-01 5.000000000000000000e-01
4.875320039743979983e+00 1.113147980071203802e-01 5.000000000000000000e-01
4.876405339289426877e+00 1.112713650274647637e-01 5.000000000000000000e-01
4.877490456850087419e+00 1.112279531715527070e-01 5.000000000000000000e-01
4.878575392403031508e+00 1.111845624346508854e-01 5.000000000000000000e-01
4.879660145925330816e+00 1.111411928120340370e-01 5.000000000000000000e-01
4.880744717394057908e+00 1.110978442989850323e-01 5.000000000000000000e-01
4.881829106786284456e+00 1.110545168907947772e-01 5.000000000000000000e-01
4.882913314079148748e+00 1.110112105827548851e-01 5.000000000000000000e-01
4.883997339250555569e+00 1.109679253700771584e-01 5.000000000000000000e-01
4.885081182278901757e+00 1.109246612479248412e-01 5.000000000000000000e-01
4.886164843142588587e+00 1.108814182114684771e-01 5.000000000000000000e-01
4.887248321820020003e+00 1.108381962558867839e-01 5.000000000000000000e-01
4.888331618289598168e+00 1.107949953763668061e-01 5.000000000000000000e-01
4.889414732529725249e+00 1.107518155681037619e-01 5.000000000000000000e-01
4.890497664518805188e+00 1.107086568263009746e-01 5.000000000000000000e-01
4.891580414235239260e+00 1.106655191461701493e-01 5.000000000000000000e-01
4.892662981657429633e+00 1.106224025229310542e-01 5.000000000000000000e-01
4.893745366763845972e+00 1.105793069518042626e-01 5.000000000000000000e-01
4.894827569533713785e+00 1.105362324279312303e-01 5.000000000000000000e-01
4.895909589946744411e+00 1.104931789464044939e-01 5.000000000000000000e-01
4.896991427982660738e+00 1.104501465023239454e-01 5.000000000000000000e-01
4.898073083621184765e+00 1.104071350907976368e-01 5.000000000000000000e-01
4.899154556842040265e+00 1.103641447069420578e-01 5.000000000000000000e-01
4.900235847624944796e+00 1.103211753458819971e-01 5.000000000000000000e-01
4.901316955949623022e+00 1.102782270027504868e-01 5.000000000000000000e-01
4.902397881795796053e+00 1.102352996726888162e-01 5.000000000000000000e-01
4.903478625143185887e+00 1.101923933508466014e-01 5.000000000000000000e-01
4.904559185971577584e+00 1.101495080323744574e-01 5.000000000000000000e-01
4.905639564261502272e+00 1.101066437123445069e-01 5.000000000000000000e-01
4.906719759993981356e+00 1.100638003857795089e-01 5.000000000000000000e-01
4.907799773150045120e+00 1.100209780477094806e-01 5.000000000000000000e-01
4.908879603710718520e+00 1.099781766931731131e-01 5.000000000000000000e-01
4.909959251657033619e+00 1.099353963172171600e-01 5.000000000000000000e-01
4.911038716970018037e+00 1.098926369148969656e-01 5.000000000000000000e-01
4.912117999630702947e+00 1.098498984812761037e-01 5.000000000000000000e-01
4.913197099620114194e+00 1.098071810114266689e-01 5.000000000000000000e-01
4.914276016919280288e+00 1.097644845004289854e-01 5.000000000000000000e-01
4.915354751509293685e+00 1.097218089433646959e-01 5.000000000000000000e-01
4.916433303371979591e+00 1.096791543352374360e-01 5.000000000000000000e-01
4.917511672489654373e+00 1.096365206710012419e-01 5.000000000000000000e-01
4.918589858844642393e+00 1.095939079456174081e-01 5.000000000000000000e-01
4.919667862419264459e+00 1.095513161540559166e-01 5.000000000000000000e-01
4.920745683195847597e+00 1.095087452912949649e-01 5.000000000000000000e-01
4.921823321156714393e+00 1.094661953523214243e-01 5.000000000000000000e-01
4.922900776284187430e+00 1.094236663321304787e-01 5.000000000000000000e-01
4.923978048560591070e+00 1.093811582257257636e-01 5.000000000000000000e-01
4.925055137968250563e+00 1.093386710281193108e-01 5.000000000000000000e-01
4.926132044489545336e+00 1.092962047343248450e-01 5.000000000000000000e-01
4.927208768107589343e+00 1.092537593392785000e-01 5.000000000000000000e-01
4.928285308805977927e+00 1.092113348378664639e-01 5.000000000000000000e-01
4.929361666568319755e+00 1.091689312249823629e-01 5.000000000000000000e-01
4.930437841378218167e+00 1.091265484955283999e-01 5.000000000000000000e-01
4.931513833219280940e+00 1.090841866444153263e-01 5.000000000000000000e-01
4.932589642075114966e+00 1.090418456665623037e-01 5.000000000000000000e-01
4.933665267929327136e+00 1.089995255568971116e-01 5.000000000000000000e-01
4.934740710765521676e+00 1.089572263103560368e-01 5.000000000000000000e-01
4.935815970567306366e+00 1.089149479218838035e-01 5.000000000000000000e-01
4.936891047318345827e+00 1.088726903864269263e-01 5.000000000000000000e-01
4.937965941003020554e+00 1.088304536988551480e-01 5.000000000000000000e-01
4.939040651606197763e+00 1.087882378539878764e-01 5.000000000000000000e-01
4.940115179112754440e+00 1.087460428466519441e-01 5.000000000000000000e-01
4.941189523507566683e+00 1.087038686716828156e-01 5.000000000000000000e-01
4.942263684775513255e+00 1.086617153239245598e-01 5.000000000000000000e-01
4.943337662901470253e+00 1.086195827982298218e-01 5.000000000000000000e-01
4.944411457870312887e+00 1.085774710894599066e-01 5.000000000000000000e-01
4.945485069666920808e+00 1.085353801924845984e-01 5.000000000000000000e-01
4.946558498276170113e+00 1.084933101021822860e-01 5.000000000000000000e-01
4.947631743682991967e+00 1.084512608134334116e-01 5.000000000000000000e-01
4.948704805873027190e+00 1.084092323210421177e-01 5.000000000000000000e-01
4.949777684832400659e+00 1.083672246197620453e-01 5.000000000000000000e-01
4.950850380547247909e+00 1.083252377043541770e-01 5.000000000000000000e-01
4.951922893003703585e+00 1.082832715695882381e-01 5.000000000000000000e-01
4.952995222187904112e+00 1.082413262102426138e-01 5.000000000000000000e-01
4.954067368085982359e+00 1.081994016211044046e-01 5.000000000000000000e-01
4.955139330684074750e+00 1.081574977969692875e-01 5.000000000000000000e-01
4.956211109968315043e+00 1.081156147326416544e-01 5.000000000000000000e-01
4.957282705924841437e+00 1.080737524229343771e-01 5.000000000000000000e-01
4.958354118539840982e+00 1.080319108626628111e-01 5.000000000000000000e-01
4.959425347800197947e+00 1.079900900465665808e-01 5.000000000000000000e-01
4.960496393693285988e+00 1.079482899693343517e-01 5.000000000000000000e-01
4.961567256206484089e+00 1.079065106256623802e-01 5.000000000000000000e-01
4.962637935327173899e+00 1.078647520102555268e-01 5.000000000000000000e-01
4.963708431042737068e+00 1.078230141178274926e-01 5.000000000000000000e-01
4.964778743340554357e+00 1.077812969431007212e-01 5.000000000000000000e-01
4.965848872208005638e+00 1.077396004808063301e-01 5.000000000000000000e-01
4.966918817632472560e+00 1.076979247256841382e-01 5.000000000000000000e-01
4.967988579601337662e+00 1.076562696724826518e-01 5.000000000000000000e-01
4.969058158102031442e+00 1.076146353159529584e-01 5.000000000000000000e-01
4.970127553122675401e+00 1.075730216507710391e-01 5.000000000000000000e-01
4.971196764651872435e+00 1.075314286715617212e-01 5.000000000000000000e-01
4.972265792678238761e+00 1.074898563729573681e-01 5.000000000000000000e-01
4.973334637190387042e+00 1.074483047495990301e-01 5.000000000000000000e-01
4.974403298176932608e+00 1.074067737961366814e-01 5.000000000000000000e-01
4.975471775626489901e+00 1.073652635072290251e-01 5.000000000000000000e-01
4.976540069527674248e+00 1.073237738775435213e-01 5.000000000000000000e-01
4.977608179869099203e+00 1.072823049017565117e-01 5.000000000000000000e-01
4.978676106639379206e+00 1.072408565745530257e-01 5.000000000000000000e-01
4.979743849827179325e+00 1.071994288906207154e-01 5.000000000000000000e-01
4.980811409421841418e+00 1.071580218445730426e-01 5.000000000000000000e-01
4.981878785413190514e+00 1.071166354309718710e-01 5.000000000000000000e-01
4.982945977791060521e+00 1.070752696443866558e-01 5.000000000000000000e-01
4.984012986545290680e+00 1.070339244793955535e-01 5.000000000000000000e-01
4.985079811665712235e+00 1.069925999305858383e-01 5.000000000000000000e-01
4.986146453142164425e+00 1.069512959925534024e-01 5.000000000000000000e-01
4.987212910964480272e+00 1.069100126599030892e-01 5.000000000000000000e-01
4.988279185122495463e+00 1.068687499272485408e-01 5.000000000000000000e-01
4.989345275606048347e+00 1.068275077892122116e-01 5.000000000000000000e-01
4.990411182405021684e+00 1.067862862404195534e-01 5.000000000000000000e-01
4.991476905509965256e+00 1.067450852754222856e-01 5.000000000000000000e-01
4.992542444911913790e+00 1.067039048887202662e-01 5.000000000000000000e-01
4.993607800601910895e+00 1.066627450748209721e-01 5.000000000000000000e-01
4.994672972571001068e+00 1.066216058282407897e-01 5.000000000000000000e-01
4.995737960810227918e+00 1.065804871435050288e-01 5.000000000000000000e-01
4.996802765310637717e+00 1.065393890151478118e-01 5.000000000000000000e-01
4.997867386063272299e+00 1.064983114377122952e-01 5.000000000000000000e-01
4.998931823059177937e+00 1.064572544057504205e-01 5.000000000000000000e-01
